Frame, FingerName, PositionX, PositionY, PositionZ, RotationX, RotationY, RotationZ, RotationW
37, RightFinger4Metacarpal, 0,01335323, 0,01772726, 0,01355624, -7,07199E-07, -4,70085E-08, -0,08715423, 0,9961958
37, RightFinger5Metacarpal, 0,02074492, 0,01308024, 0,01117349, -1,056319E-06, 4,542796E-07, -0,1736467, 0,9848089
38, RightFinger1Metacarpal, -0,01829147, 0,02281511, 0,01371536, -0,2631223, -0,4565454, 0,2874968, 0,7997998
38, RightFinger2Metacarpal, -0,006214142, 0,0237596, 0,01496518, 1,109082E-06, 5,213811E-07, -0,0871572, -0,9961951
38, RightFinger3Metacarpal, 0,003450632, 0,02171552, 0,01429111, -8,221355E-07, -7,537178E-08, 3,944061E-09, 1,000001
38, RightFinger4Metacarpal, 0,01297259, 0,01848388, 0,01289934, -8,051531E-07, -1,631132E-07, -0,08715419, 0,9961954
38, RightFinger5Metacarpal, 0,02046716, 0,01395309, 0,01061612, -1,169773E-06, 3,21647E-07, -0,1736467, 0,9848086
39, RightFinger1Metacarpal, -0,01884747, 0,02280176, 0,01296434, -0,2632114, -0,4565804, 0,2874387, 0,7997721
39, RightFinger2Metacarpal, -0,006796002, 0,02410197, 0,01414219, 1,071608E-06, 5,553667E-07, -0,08715736, -0,9961957
39, RightFinger3Metacarpal, 0,002917171, 0,02228618, 0,01350966, -8,999831E-07, -1,606775E-07, 1,754182E-07, 1,000001
39, RightFinger4Metacarpal, 0,01251686, 0,0192554, 0,01220229, -7,620148E-07, -8,881928E-08, -0,08715426, 0,9961959
39, RightFinger5Metacarpal, 0,02012134, 0,01484263, 0,01005566, -1,068755E-06, 3,658682E-07, -0,1736467, 0,9848093
40, RightFinger1Metacarpal, -0,01944542, 0,02277279, 0,01210344, -0,2627042, -0,4563812, 0,2877879, 0,7999261
40, RightFinger2Metacarpal, -0,007432938, 0,02442729, 0,01323435, 1,055308E-06, 5,183467E-07, -0,08715717, -0,9961951
40, RightFinger3Metacarpal, 0,002324581, 0,02284122, 0,01267174, -7,894329E-07, -1,12059E-07, 1,377168E-07, 1
40, RightFinger4Metacarpal, 0,0120008, 0,02001321, 0,01147982, -6,989093E-07, -7,905875E-08, -0,08715425, 0,9961953
40, RightFinger5Metacarpal, 0,01971936, 0,01572192, 0,009500265, -1,009807E-06, 3,896026E-07, -0,1736466, 0,9848084
41, RightFinger1Metacarpal, -0,02002752, 0,02272439, 0,01121211, -0,261295, -0,4558093, 0,2891825, 0,800211
41, RightFinger2Metacarpal, -0,008062363, 0,0246954, 0,01233816, 1,057185E-06, 6,437547E-07, -0,08715725, -0,9961954
41, RightFinger3Metacarpal, 0,001731992, 0,0233171, 0,01187491, -8,664285E-07, -1,921046E-07, 1,891409E-07, 1,000001
41, RightFinger4Metacarpal, 0,01147676, 0,02067423, 0,01082581, -7,759872E-07, -2,301602E-07, -0,08715423, 0,9961954
41, RightFinger5Metacarpal, 0,01930237, 0,01649642, 0,0090321, -1,054562E-06, 3,598233E-07, -0,1736466, 0,9848087
