SensorName,FrameIndex,Theta,Phi
Hips,1,0,0
RightFinger5Distal,1906,2,022189,-0,7299516
RightFinger5Tip,1906,2,022189,-0,7299516
Hips,2230,0,0
LeftThigh,2230,0,7559762,1,501583
LeftShin,2230,0,706997,1,248993
LeftFoot,2230,-1,643378,0,1968351
LeftToe,2230,-1,643476,0,1968352
LeftToeTip,2230,-1,643476,0,1968352
RightThigh,2230,-0,7968949,-1,486138
RightShin,2230,-0,7826765,-1,318776
RightFoot,2230,-1,521953,-0,05924868
RightToe,2230,-1,522082,-0,0592486
RightToeTip,2230,-1,522082,-0,0592486
Spine1,2230,2,181448,-0,0071939
Spine2,2230,2,181447,-0,01469639
Spine3,2230,2,181452,-0,0225244
Spine4,2230,2,181452,-0,0225244
LeftShoulder,2230,-0,1171819,-0,0605629
LeftArm,2230,0,9211594,1,159559
LeftForeArm,2230,1,194243,0,06274533
LeftHand,2230,1,343601,0,05757786
LeftFinger1Metacarpal,2230,2,151147,-0,9423151
LeftFinger1Proximal,2230,2,069077,-0,6956069
LeftFinger1Distal,2230,2,071367,-0,7041284
LeftFinger1Tip,2230,2,071368,-0,7041296
LeftFinger2Metacarpal,2230,-1,716286,-0,1169575
LeftFinger2Proximal,2230,1,266833,-0,1674421
LeftFinger2Medial,2230,1,334353,-0,1674421
LeftFinger2Distal,2230,1,371165,-0,1674423
LeftFinger2Tip,2230,1,371164,-0,1674434
LeftFinger3Metacarpal,2230,1,343601,0,05757762
LeftFinger3Proximal,2230,1,393963,0,2908246
LeftFinger3Medial,2230,1,401701,0,2908236
LeftFinger3Distal,2230,1,406601,0,2908224
LeftFinger3Tip,2230,1,406601,0,2908225
LeftFinger4Metacarpal,2230,1,267161,0,2321045
LeftFinger4Proximal,2230,1,343005,0,4227625
LeftFinger4Medial,2230,1,344559,0,4227616
LeftFinger4Distal,2230,1,345367,0,422761
LeftFinger4Tip,2230,1,345367,0,4227607
LeftFinger5Metacarpal,2230,1,195246,0,406635
LeftFinger5Proximal,2230,-2,037574,0,9444946
LeftFinger5Medial,2230,1,104015,0,9444959
LeftFinger5Distal,2230,-2,037579,0,9444973
LeftFinger5Tip,2230,-2,037579,0,9444972
Neck,2230,-1,413348,-0,01888723
Head,2230,-1,261928,-0,02287161
HeadTip,2230,-1,261928,-0,02287161
RightShoulder,2230,0,1722512,0,05840876
RightArm,2230,-0,8564906,-1,291932
RightForeArm,2230,-1,13425,-0,3848328
RightHand,2230,-1,289446,-0,1880543
RightFinger1Metacarpal,2230,-2,053352,0,7131645
RightFinger1Proximal,2230,1,155154,0,5267808
RightFinger1Distal,2230,-1,961763,0,462063
RightFinger1Tip,2230,-1,961764,0,4620633
RightFinger2Metacarpal,2230,1,764175,-0,01455192
RightFinger2Proximal,2230,1,85988,-0,04825156
RightFinger2Medial,2230,-1,304767,-0,04825199
RightFinger2Distal,2230,1,822392,-0,04825139
RightFinger2Tip,2230,1,822392,-0,04825161
RightFinger3Metacarpal,2230,-1,289447,-0,188054
RightFinger3Proximal,2230,1,80897,-0,283144
RightFinger3Medial,2230,-1,368478,-0,2831427
RightFinger3Distal,2230,1,752336,-0,2831412
RightFinger3Tip,2230,1,752336,-0,2831413
RightFinger4Metacarpal,2230,-1,206752,-0,3614796
RightFinger4Proximal,2230,2,008882,-0,5706384
RightFinger4Medial,2230,-1,161182,-0,5706384
RightFinger4Distal,2230,1,964487,-0,5706376
RightFinger4Tip,2230,1,964487,-0,5706378
RightFinger5Metacarpal,2230,-1,128753,-0,5347506
RightFinger5Proximal,2230,2,32899,-1,158787
RightFinger5Medial,2230,-0,8364506,-1,158788
RightFinger5Distal,2230,2,291868,-1,158789
RightFinger5Tip,2230,2,291868,-1,158789
Hips,2525,0,0
LeftThigh,2525,0,7450796,1,484918
LeftShin,2525,0,6851978,1,221812
LeftFoot,2525,-1,663219,0,2402822
LeftToe,2525,-1,66326,0,2402824
LeftToeTip,2525,-1,66326,0,2402824
RightThigh,2525,-0,8034158,-1,477869
RightShin,2525,-0,7999509,-1,318945
RightFoot,2525,-1,536156,-0,01741448
RightToe,2525,-1,536345,-0,01741437
RightToeTip,2525,-1,536345,-0,01741437
Spine1,2525,2,719853,-0,02477083
Spine2,2525,2,719857,-0,04974935
Spine3,2525,2,719858,-0,074983
Spine4,2525,2,719858,-0,074983
LeftShoulder,2525,-0,01881759,-0,02830161
LeftArm,2525,1,091265,0,8144385
LeftForeArm,2525,1,435517,-0,1633272
LeftHand,2525,1,718814,-0,5335867
LeftFinger1Metacarpal,2525,2,455632,-1,173558
LeftFinger1Proximal,2525,2,370605,-0,917961
LeftFinger1Distal,2525,2,360679,-0,8872716
LeftFinger1Tip,2525,2,36068,-0,8872727
LeftFinger2Metacarpal,2525,-1,337768,-0,7051566
LeftFinger2Proximal,2525,1,816281,-0,505124
LeftFinger2Medial,2525,1,824509,-0,5051251
LeftFinger2Distal,2525,1,829949,-0,5051266
LeftFinger2Tip,2525,1,829947,-0,5051234
LeftFinger3Metacarpal,2525,1,718814,-0,5335868
LeftFinger3Proximal,2525,1,691745,-0,3807466
LeftFinger3Medial,2525,1,707272,-0,3807474
LeftFinger3Distal,2525,1,71644,-0,3807482
LeftFinger3Tip,2525,1,71644,-0,3807484
LeftFinger4Metacarpal,2525,1,63751,-0,361469
LeftFinger4Proximal,2525,1,586878,-0,2488612
LeftFinger4Medial,2525,1,615913,-0,2488613
LeftFinger4Distal,2525,1,63114,-0,2488615
LeftFinger4Tip,2525,1,63114,-0,2488616
LeftFinger5Metacarpal,2525,1,55952,-0,1890479
LeftFinger5Proximal,2525,-1,793392,0,3966489
LeftFinger5Medial,2525,1,35347,0,3966495
LeftFinger5Distal,2525,-1,785279,0,3966505
LeftFinger5Tip,2525,-1,785279,0,3966503
Neck,2525,-1,796741,-0,0279787
Head,2525,-1,485667,0,01350029
HeadTip,2525,-1,485667,0,01350029
RightShoulder,2525,0,2225031,0,02045204
RightArm,2525,-0,6955533,-1,328949
RightForeArm,2525,-0,9084374,-0,634522
RightHand,2525,-1,047494,-0,6121199
RightFinger1Metacarpal,2525,-1,822388,0,2696291
RightFinger1Proximal,2525,1,391046,0,1078472
RightFinger1Distal,2525,-1,724539,0,05555331
RightFinger1Tip,2525,-1,72454,0,05555336
RightFinger2Metacarpal,2525,2,001409,-0,4475595
RightFinger2Proximal,2525,2,061795,-0,5270108
RightFinger2Medial,2525,-1,103749,-0,5270113
RightFinger2Distal,2525,2,023728,-0,527011
RightFinger2Tip,2525,2,023728,-0,5270109
RightFinger3Metacarpal,2525,-1,047494,-0,6121198
RightFinger3Proximal,2525,2,087022,-0,7722793
RightFinger3Medial,2525,-1,081689,-0,7722792
RightFinger3Distal,2525,2,044017,-0,7722781
RightFinger3Tip,2525,2,044017,-0,7722785
RightFinger4Metacarpal,2525,-0,9607385,-0,7739667
RightFinger4Proximal,2525,2,283342,-0,9782166
RightFinger4Medial,2525,-0,8880084,-0,9782177
RightFinger4Distal,2525,2,236455,-0,9782182
RightFinger4Tip,2525,2,236455,-0,9782185
RightFinger5Metacarpal,2525,-0,8793489,-0,9308294
RightFinger5Proximal,2525,2,616809,-1,281605
RightFinger5Medial,2525,-0,5550159,-1,281607
RightFinger5Distal,2525,2,569792,-1,28161
RightFinger5Tip,2525,2,569792,-1,28161
Hips,2823,0,0
LeftThigh,2823,0,7790425,1,521867
LeftShin,2823,0,7540046,1,29184
LeftFoot,2823,-1,598638,0,09946657
LeftToe,2823,-1,598713,0,09946653
LeftToeTip,2823,-1,598713,0,09946653
RightThigh,2823,-0,771504,-1,498058
RightShin,2823,-0,7313736,-1,296828
RightFoot,2823,-1,47007,-0,1661281
RightToe,2823,-1,470221,-0,1661281
RightToeTip,2823,-1,470221,-0,1661281
Spine1,2823,1,616437,-0,01323956
Spine2,2823,1,616437,-0,02649563
Spine3,2823,1,616433,-0,03979814
Spine4,2823,1,616433,-0,03979814
LeftShoulder,2823,-0,158054,-0,05438904
LeftArm,2823,0,7139207,1,366954
LeftForeArm,2823,0,8780411,0,7106269
LeftHand,2823,1,09064,0,6539361
LeftFinger1Metacarpal,2823,1,837001,-0,3483238
LeftFinger1Proximal,2823,1,727163,-0,1076731
LeftFinger1Distal,2823,1,710726,-0,08091158
LeftFinger1Tip,2823,1,710728,-0,08091231
LeftFinger2Metacarpal,2823,-1,961806,0,4841214
LeftFinger2Proximal,2823,1,1714,0,6214145
LeftFinger2Medial,2823,1,178417,0,6214131
LeftFinger2Distal,2823,1,183023,0,621411
LeftFinger2Tip,2823,1,183021,0,6214116
LeftFinger3Metacarpal,2823,1,09064,0,6539358
LeftFinger3Proximal,2823,1,137753,0,8043573
LeftFinger3Medial,2823,1,143421,0,8043562
LeftFinger3Distal,2823,1,147039,0,804355
LeftFinger3Tip,2823,1,147039,0,8043556
LeftFinger4Metacarpal,2823,1,005653,0,8222932
LeftFinger4Proximal,2823,0,9905311,1,0166
LeftFinger4Medial,2823,0,992448,1,0166
LeftFinger4Distal,2823,0,9933817,1,0166
LeftFinger4Tip,2823,0,9933817,1,0166
LeftFinger5Metacarpal,2823,0,9244764,0,9878452
LeftFinger5Proximal,2823,-2,432866,1,458683
LeftFinger5Medial,2823,0,7104264,1,458684
LeftFinger5Distal,2823,-2,430121,1,458684
LeftFinger5Tip,2823,-2,430121,1,458685
Neck,2823,-1,447506,-0,006299848
Head,2823,-1,469276,0,02520876
HeadTip,2823,-1,469276,0,02520876
RightShoulder,2823,0,1740569,0,0504896
RightArm,2823,-0,7298406,-1,346241
RightForeArm,2823,-0,910922,-0,616842
RightHand,2823,-1,053958,-0,579291
RightFinger1Metacarpal,2823,-1,83336,0,3245234
RightFinger1Proximal,2823,1,388437,0,1357158
RightFinger1Distal,2823,-1,726421,0,08029439
RightFinger1Tip,2823,-1,726422,0,08029455
RightFinger2Metacarpal,2823,2,000794,-0,4122546
RightFinger2Proximal,2823,1,969237,-0,6773421
RightFinger2Medial,2823,-1,183855,-0,6773404
RightFinger2Distal,2823,1,950337,-0,6773383
RightFinger2Tip,2823,1,950337,-0,6773388
RightFinger3Metacarpal,2823,-1,053958,-0,5792909
RightFinger3Proximal,2823,2,122301,-0,7632762
RightFinger3Medial,2823,-1,062879,-0,7632762
RightFinger3Distal,2823,2,054821,-0,7632754
RightFinger3Tip,2823,2,054821,-0,7632756
RightFinger4Metacarpal,2823,-0,9728407,-0,7444231
RightFinger4Proximal,2823,2,277238,-0,9331044
RightFinger4Medial,2823,-0,9141633,-0,9331059
RightFinger4Distal,2823,2,201162,-0,9331063
RightFinger4Tip,2823,2,201162,-0,9331063
RightFinger5Metacarpal,2823,-0,8967437,-0,9060604
RightFinger5Proximal,2823,2,55935,-1,328805
RightFinger5Medial,2823,-0,6124911,-1,328809
RightFinger5Distal,2823,2,512887,-1,32881
RightFinger5Tip,2823,2,512887,-1,32881
Hips,3124,0,0
LeftThigh,3124,0,793704,1,511465
LeftShin,3124,0,784224,1,305546
LeftFoot,3124,-1,57246,0,03717062
LeftToe,3124,-1,572502,0,03717073
LeftToeTip,3124,-1,572502,0,03717073
RightThigh,3124,-0,7574922,-1,487215
RightShin,3124,-0,7013618,-1,264994
RightFoot,3124,-1,445357,-0,2296202
RightToe,3124,-1,445441,-0,22962
RightToeTip,3124,-1,445441,-0,22962
Spine1,3124,0,9570264,0,001962924
Spine2,3124,0,9570256,0,004466158
Spine3,3124,0,9570211,0,007515738
Spine4,3124,0,9570211,0,007515738
LeftShoulder,3124,-0,2236853,-0,07707555
LeftArm,3124,0,7349272,1,389424
LeftForeArm,3124,0,97637,0,5556713
LeftHand,3124,1,108505,0,4773798
LeftFinger1Metacarpal,3124,1,905615,-0,4314969
LeftFinger1Proximal,3124,1,783037,-0,1456326
LeftFinger1Distal,3124,1,759593,-0,09961589
LeftFinger1Tip,3124,1,759595,-0,09961691
LeftFinger2Metacarpal,3124,-1,941461,0,3098707
LeftFinger2Proximal,3124,1,088802,0,3297395
LeftFinger2Medial,3124,1,127647,0,3297397
LeftFinger2Distal,3124,1,150088,0,3297399
LeftFinger2Tip,3124,1,150087,0,3297383
LeftFinger3Metacarpal,3124,1,108505,0,4773797
LeftFinger3Proximal,3124,1,21911,0,6485835
LeftFinger3Medial,3124,1,23437,0,6485827
LeftFinger3Distal,3124,1,24428,0,6485818
LeftFinger3Tip,3124,1,24428,0,6485816
LeftFinger4Metacarpal,3124,1,02303,0,643505
LeftFinger4Proximal,3124,1,17511,0,7423862
LeftFinger4Medial,3124,1,183592,0,7423857
LeftFinger4Distal,3124,1,188955,0,7423852
LeftFinger4Tip,3124,1,188955,0,7423854
LeftFinger5Metacarpal,3124,0,9430584,0,8071594
LeftFinger5Proximal,3124,-2,195606,1,215152
LeftFinger5Medial,3124,0,945951,1,215153
LeftFinger5Distal,3124,-2,195642,1,215155
LeftFinger5Tip,3124,-2,195642,1,215155
Neck,3124,-0,893947,0,02438363
Head,3124,-1,283098,0,03955198
HeadTip,3124,-1,283098,0,03955198
RightShoulder,3124,0,05109666,0,08273461
RightArm,3124,-1,144851,-0,6843517
RightForeArm,3124,-1,5025,0,2343658
RightHand,3124,-1,603891,0,4477778
RightFinger1Metacarpal,3124,-2,396322,1,190357
RightFinger1Proximal,3124,0,8387342,0,9308404
RightFinger1Distal,3124,-2,272413,0,8410082
RightFinger1Tip,3124,-2,272414,0,8410082
RightFinger2Metacarpal,3124,1,451205,0,6196871
RightFinger2Proximal,3124,1,542424,0,3546461
RightFinger2Medial,3124,-1,612087,0,3546472
RightFinger2Distal,3124,1,521393,0,3546486
RightFinger2Tip,3124,1,521394,0,3546481
RightFinger3Metacarpal,3124,-1,603892,0,4477781
RightFinger3Proximal,3124,1,435273,0,3817657
RightFinger3Medial,3124,-1,742123,0,3817675
RightFinger3Distal,3124,1,377515,0,3817697
RightFinger3Tip,3124,1,377515,0,3817698
RightFinger4Metacarpal,3124,-1,523399,0,2754672
RightFinger4Proximal,3124,1,535776,0,2618754
RightFinger4Medial,3124,-1,635542,0,2618771
RightFinger4Distal,3124,1,488435,0,2618794
RightFinger4Tip,3124,1,488435,0,2618793
RightFinger5Metacarpal,3124,-1,448138,0,1029441
RightFinger5Proximal,3124,1,801875,-0,3728743
RightFinger5Medial,3124,-1,345589,-0,3728732
RightFinger5Distal,3124,1,792529,-0,3728717
RightFinger5Tip,3124,1,792529,-0,3728717
Hips,3404,0,0
LeftThigh,3404,0,7846128,1,521287
LeftShin,3404,0,7640858,1,298859
LeftFoot,3404,-1,592467,0,08181047
LeftToe,3404,-1,592464,0,08181038
LeftToeTip,3404,-1,592464,0,08181038
RightThigh,3404,-0,7682071,-1,495054
RightShin,3404,-0,7227928,-1,289356
RightFoot,3404,-1,46503,-0,1860882
RightToe,3404,-1,465145,-0,186088
RightToeTip,3404,-1,465145,-0,186088
Spine1,3404,1,377045,-0,002489115
Spine2,3404,1,377048,-0,004870562
Spine3,3404,1,377048,-0,007145448
Spine4,3404,1,377048,-0,007145448
LeftShoulder,3404,-0,183203,-0,06179358
LeftArm,3404,0,6590564,1,289158
LeftForeArm,3404,0,8450171,0,8746077
LeftHand,3404,1,101701,0,7913889
LeftFinger1Metacarpal,3404,1,801211,-0,275365
LeftFinger1Proximal,3404,1,70203,-0,08242643
LeftFinger1Distal,3404,1,678973,-0,05238983
LeftFinger1Tip,3404,1,678975,-0,05239044
LeftFinger2Metacarpal,3404,-1,94889,0,6191258
LeftFinger2Proximal,3404,1,146,0,8512568
LeftFinger2Medial,3404,1,145775,0,8512545
LeftFinger2Distal,3404,1,145632,0,8512524
LeftFinger2Tip,3404,1,14563,0,8512551
LeftFinger3Metacarpal,3404,1,101701,0,7913888
LeftFinger3Proximal,3404,1,050711,0,9133723
LeftFinger3Medial,3404,1,063947,0,9133719
LeftFinger3Distal,3404,1,071284,0,9133711
LeftFinger3Tip,3404,1,071284,0,9133716
LeftFinger4Metacarpal,3404,1,012853,0,9626651
LeftFinger4Proximal,3404,0,9660031,1,004619
LeftFinger4Medial,3404,0,9820404,1,00462
LeftFinger4Distal,3404,0,9905335,1,00462
LeftFinger4Tip,3404,0,9905333,1,00462
LeftFinger5Metacarpal,3404,0,9261277,1,13178
LeftFinger5Proximal,3404,-2,485721,1,406432
LeftFinger5Medial,3404,0,6641167,1,406431
LeftFinger5Distal,3404,-2,472965,1,406432
LeftFinger5Tip,3404,-2,472965,1,406432
Neck,3404,-1,225868,0,001623733
Head,3404,-1,365915,0,006998495
HeadTip,3404,-1,365915,0,006998495
RightShoulder,3404,0,1487436,0,05350831
RightArm,3404,-0,7975725,-1,415032
RightForeArm,3404,-1,037017,-0,6139274
RightHand,3404,-1,22846,-0,3809594
RightFinger1Metacarpal,3404,-1,966887,0,556812
RightFinger1Proximal,3404,1,272608,0,3054559
RightFinger1Distal,3404,-1,833338,0,2274606
RightFinger1Tip,3404,-1,833339,0,227461
RightFinger2Metacarpal,3404,1,825011,-0,2080586
RightFinger2Proximal,3404,1,870105,-0,2719238
RightFinger2Medial,3404,-1,290714,-0,2719234
RightFinger2Distal,3404,1,839153,-0,2719229
RightFinger2Tip,3404,1,839153,-0,271923
RightFinger3Metacarpal,3404,-1,22846,-0,3809591
RightFinger3Proximal,3404,1,901486,-0,4907873
RightFinger3Medial,3404,-1,264704,-0,4907858
RightFinger3Distal,3404,1,862733,-0,4907846
RightFinger3Tip,3404,1,862733,-0,4907847
RightFinger4Metacarpal,3404,-1,144588,-0,5536069
RightFinger4Proximal,3404,2,021096,-0,6921421
RightFinger4Medial,3404,-1,138084,-0,6921417
RightFinger4Distal,3404,1,993364,-0,6921415
RightFinger4Tip,3404,1,993364,-0,6921416
RightFinger5Metacarpal,3404,-1,064571,-0,7258007
RightFinger5Proximal,3404,2,320073,-1,33724
RightFinger5Medial,3404,-0,8312355,-1,337241
RightFinger5Distal,3404,2,30479,-1,337243
RightFinger5Tip,3404,2,30479,-1,337243
Hips,3688,0,0
LeftThigh,3688,0,7835808,1,518174
LeftShin,3688,0,7605903,1,300815
LeftFoot,3688,-1,595551,0,09106226
LeftToe,3688,-1,595577,0,09106237
LeftToeTip,3688,-1,595577,0,09106237
RightThigh,3688,-0,770569,-1,493055
RightShin,3688,-0,7275044,-1,296806
RightFoot,3688,-1,469619,-0,1771961
RightToe,3688,-1,469733,-0,1771961
RightToeTip,3688,-1,469733,-0,1771961
Spine1,3688,1,303707,-0,005790035
Spine2,3688,1,303734,-0,01152707
Spine3,3688,1,303755,-0,01722557
Spine4,3688,1,303755,-0,01722557
LeftShoulder,3688,-0,1610499,-0,03326709
LeftArm,3688,0,5138521,1,021596
LeftForeArm,3688,0,5326522,0,8129202
LeftHand,3688,0,7559981,1,206594
LeftFinger1Metacarpal,3688,1,532663,0,2741871
LeftFinger1Proximal,3688,1,412185,0,4103588
LeftFinger1Distal,3688,1,391286,0,421021
LeftFinger1Tip,3688,1,391288,0,4210207
LeftFinger2Metacarpal,3688,-2,280854,1,087054
LeftFinger2Proximal,3688,0,8549181,1,380524
LeftFinger2Medial,3688,0,8588978,1,380524
LeftFinger2Distal,3688,0,8614665,1,380522
LeftFinger2Tip,3688,0,8614649,1,380524
LeftFinger3Metacarpal,3688,0,7559984,1,206594
LeftFinger3Proximal,3688,0,745388,1,361408
LeftFinger3Medial,3688,0,7608775,1,361411
LeftFinger3Distal,3688,0,770128,1,361411
LeftFinger3Tip,3688,0,7701279,1,36141
LeftFinger4Metacarpal,3688,0,6568809,1,270207
LeftFinger4Proximal,3688,0,6379318,1,348305
LeftFinger4Medial,3688,0,6636384,1,348306
LeftFinger4Distal,3688,0,6775892,1,348306
LeftFinger4Tip,3688,0,6775891,1,348306
LeftFinger5Metacarpal,3688,0,5633461,1,243437
LeftFinger5Proximal,3688,-2,74945,0,8882884
LeftFinger5Medial,3688,0,405038,0,8882876
LeftFinger5Distal,3688,-2,729454,0,8882867
LeftFinger5Tip,3688,-2,729454,0,8882863
Neck,3688,-1,335897,-0,009882635
Head,3688,-1,406621,-0,005533782
HeadTip,3688,-1,406621,-0,005533782
RightShoulder,3688,0,169086,0,0152939
RightArm,3688,-0,5955875,-1,199606
RightForeArm,3688,-0,6926087,-0,7524081
RightHand,3688,-0,8430074,-0,8069175
RightFinger1Metacarpal,3688,-1,669986,-0,1102749
RightFinger1Proximal,3688,1,608461,-0,3351677
RightFinger1Distal,3688,-1,486558,-0,392102
RightFinger1Tip,3688,-1,486559,-0,3921018
RightFinger2Metacarpal,3688,2,188951,-0,6749185
RightFinger2Proximal,3688,2,168769,-0,9199277
RightFinger2Medial,3688,-0,9955176,-0,9199275
RightFinger2Distal,3688,2,132234,-0,9199266
RightFinger2Tip,3688,2,132234,-0,9199269
RightFinger3Metacarpal,3688,-0,8430082,-0,8069174
RightFinger3Proximal,3688,2,381355,-0,988084
RightFinger3Medial,3688,-0,8364075,-0,9880854
RightFinger3Distal,3688,2,266809,-0,988086
RightFinger3Tip,3688,2,266809,-0,9880859
RightFinger4Metacarpal,3688,-0,743295,-0,9232033
RightFinger4Proximal,3688,2,544624,-1,068617
RightFinger4Medial,3688,-0,6952106,-1,068619
RightFinger4Distal,3688,2,398672,-1,068621
RightFinger4Tip,3688,2,398672,-1,068621
RightFinger5Metacarpal,3688,-0,6526198,-1,013497
RightFinger5Proximal,3688,2,855608,-1,011639
RightFinger5Medial,3688,-0,3463315,-1,011641
RightFinger5Distal,3688,2,76207,-1,011644
RightFinger5Tip,3688,2,76207,-1,011644
